1,22,1,38,93,87,0.25223783260995036,30.927819192435795,0.021781756,0
1,22,3,38,93,62,0.2928681101609857,26.81529414345478,0.060844686,0
1,24,8,40,93,87,0.5980998706108624,12.336936410632903,0.19276951,1
1,9,4,40,93,87,0.2932336521120184,26.945871668958862,0.03266279,0
1,22,1,38,93,87,0.37903519591298784,20.53606583550024,0.083627425,0
1,22,2,40,93,87,0.2698843327016899,14.582523787054143,0.087903194,0
1,16,3,38,91,87,0.3758550854468208,16.22744588652201,0.060833387,0
1,6,2,40,95,87,0.2800269457172064,27.24059470716452,0.016489869,0
1,12,1,40,91,87,0.6697263582638276,8.63712915267567,0.16346022,0
1,22,1,38,93,87,0.4025950516923654,19.60102038160258,0.056776803,1
1,16,1,40,92,87,0.9751967956788922,6.606814663663569,0.38453746,0
1,22,3,38,93,87,0.3570652780724961,21.092415698539607,0.047239076,0
1,9,1,40,93,87,0.3763143470740147,21.003809178337153,0.051104873,0
1,16,9,40,93,87,0.353203926153795,22.065584062063714,0.051085174,0
-1,24,1,38,93,87,0.23193983374691174,20.8806130178211,0.048353378,0
-1,24,4,40,93,87,0.37609912851580873,19.66545193988686,0.044174906,0
-1,3,2,37,93,87,0.6647061561309217,11.236102527122114,0.04462356,0
1,22,3,38,93,62,0.29814848977896113,26.568025895801895,0.058634493,0
1,22,3,38,91,87,0.3210811697220816,24.651977608297468,0.022256775,0
-1,16,1,40,93,87,0.33474614151405413,18.694651641579203,0.08688574,0
1,6,4,38,93,87,0.2469298697605518,29.97131962393381,0.02014301,0
1,6,1,40,93,87,0.39852244566642026,19.4164878389476,0.08578975,0
1,12,2,40,93,87,0.3799449473968607,17.101169550647697,0.050005123,0
1,24,1,70,93,87,0.7224689484759272,10.332473082471592,0.06019968,0
1,23,2,38,93,87,0.3448327239778187,20.796634343085426,0.056550734,0
1,24,1,40,93,87,0.3987715814714241,19.36104336031507,0.09166158,0
1,23,3,38,93,87,0.2874282008312683,19.178373236539123,0.06463445,0
1,24,3,40,93,87,0.6768586750970121,10.610372283760832,0.13889955,0
1,24,6,40,93,87,0.6460094647365517,11.002272492535353,0.46260795,0
1,24,2,40,95,87,0.5098099400340468,10.020977996183811,0.042464457,0
1,22,3,38,93,62,0.30895725569511784,25.200992043965257,0.07276522,0
1,17,2,38,93,87,0.18195150360771895,26.84026825499328,0.010313035,0
1,17,3,38,93,62,0.24205381318728053,28.22941728056036,0.038751833,0
1,2,2,40,94,87,0.6164309616983428,6.390618123468184,0.17058364,0
1,22,3,38,93,62,0.37355368684728846,20.695168518279818,0.095831625,1
1,17,3,38,93,62,0.2337676323693454,25.710892633279,0.043283273,0
-1,23,4,37,93,87,0.6415968673517676,11.046266337545918,0.051196855,0
1,9,2,40,91,87,0.2533863984165735,29.20992981847097,0.014653063,0
1,23,1,38,91,87,0.2125863324624373,9.296235797353683,0.028581422,0
1,9,4,40,91,87,0.19586208005003103,33.83784863137726,0.00811902,0
1,22,7,38,93,87,0.5430449903345393,13.576818478568535,0.08855898,0
1,11,4,40,91,87,0.22178310945842866,30.51769978225751,0.0107055735,0
1,16,1,40,93,87,0.34962730000010245,17.669465187152664,0.059386708,0
-1,2,2,37,93,87,0.5405179933265047,9.52102935611481,0.06813312,0
1,23,5,40,93,88,0.648500559577246,11.900420160649796,0.7835,1
1,3,3,40,93,62,0.20287625468525172,29.45674795356745,0.010944845,0
1,24,2,40,91,87,0.31616402033598623,15.205262246998569,0.043524753,0
1,24,2,38,95,87,0.2729403924098581,13.375350462698167,0.083506145,0
1,22,3,38,93,62,0.32464430407053724,24.41311123146741,0.07428246,0
1,12,4,38,93,87,0.2411118123602523,28.400352110493277,0.022094036,0
1,6,9,37,93,87,0.6175885023752616,12.156479753612889,0.06600099,0
1,6,7,38,93,87,0.40837985745026395,14.873466307488643,0.122437954,0
1,17,1,40,93,87,0.2894165485851803,21.865269264292177,0.074251495,0
1,23,6,40,93,87,0.21477033014843183,15.71782427691568,0.01785965,0
1,17,2,40,93,87,0.17914515919906515,18.27785545407338,0.012879343,0
-1,3,2,37,93,87,0.8457536191180626,8.73212459828649,0.064492956,0
1,24,1,40,93,87,0.44491738440601425,11.183022847155415,0.86086696,1
1,17,1,40,93,87,0.24388514137985984,28.006606363499316,0.0252167,0
1,9,1,40,93,87,0.24638656476518567,32.30247668523266,0.020951629,0
1,19,1,40,93,87,0.355744672355793,20.03521899056759,0.0641922,0
1,19,1,37,93,87,0.5849571485296012,13.245754036671528,0.08110992,0
1,23,1,38,93,87,0.24082586307947776,31.308145904859963,0.018948594,0
1,22,3,38,93,87,0.26702629963220526,17.728226081590908,0.057629403,0
1,24,1,40,93,87,0.36628647361320193,18.866372200293302,0.1059517,0
1,21,2,40,93,87,0.4645813017075163,16.904733065032413,0.13526963,0
-1,11,2,37,93,87,0.6733062385723215,11.328283188550685,0.03376995,0
1,22,4,38,92,87,0.6241092784561724,10.076705810928493,0.40145993,0
1,21,1,40,93,87,0.3431469416500953,18.027756377319946,0.069619015,0
1,21,4,38,93,87,0.2643751373966091,13.68941196691808,0.055518515,0
1,12,6,40,93,87,0.3983145535654173,18.97630100941698,0.14262618,0
1,22,1,38,93,87,0.752091109881475,10.11780608630151,0.4894891,0
1,6,1,40,93,87,0.4226408874121335,15.380832227158587,0.43681633,1
1,11,1,40,93,87,0.23312793527159476,28.539446385660675,0.019765193,0
1,22,7,38,93,87,0.41007183697433364,18.585209172888,0.11168972,0
1,6,3,38,93,87,0.20549899338082556,30.360665341853096,0.01902868,0
1,2,7,38,93,87,0.3152981523283119,23.361720827028126,0.0712044,0
1,22,6,38,93,87,0.3548003388609534,22.305604676851956,0.06733097,0
1,22,3,38,93,62,0.2896891984431653,23.96351393264351,0.059443537,0
1,24,3,40,91,87,0.39529603415799874,10.017983829094558,0.050822746,0
1,17,1,38,93,87,0.256660267772263,28.913145799099766,0.030482499,0
1,23,6,40,93,87,0.2875810356529016,19.729419656948856,0.03605387,0
-1,23,2,38,93,87,0.2626181041295892,13.514806694880987,0.08012571,0
-1,3,2,37,93,87,0.8337933942706549,8.13019064967114,0.040307682,0
-1,9,3,37,93,87,0.8419527646388443,8.92020179143948,0.103211835,0
-1,23,3,37,93,87,0.5277413939416641,13.288340754210061,0.020127077,0
1,24,4,40,93,87,0.3665854093731512,16.501212076693033,0.08526687,0
1,23,1,40,93,87,0.48922212687142297,12.539936203984455,0.11671573,0
1,22,2,38,93,87,0.2471888007740396,21.882641522448786,0.02561895,0
1,22,3,38,93,62,0.27591978577463694,28.6574597618142,0.069244884,0
1,9,3,40,91,87,0.23013028333750163,27.760583567353184,0.012041158,0
-1,11,2,37,93,87,0.9638086627484896,5.999999999999994,0.15383434,1
1,22,6,38,93,87,0.3265779540326348,14.961617559608987,0.13265738,0
1,24,1,40,93,87,0.3227270243039478,22.182200071228287,0.034907117,0
-1,17,8,38,93,87,0.36285076632408064,18.848076824970757,0.09188277,0
1,3,3,40,93,62,0.2261365539976762,34.96541148049026,0.016860295,0
1,22,4,37,93,87,0.6481941235529858,11.90378091196239,0.08123478,0
1,19,1,40,93,87,0.22727172513814153,32.46166970443757,0.017878387,0
1,22,1,38,93,87,0.31718654127607715,16.414932226482087,0.053811867,0
-1,9,1,40,93,87,0.4387316048077728,14.620875486782584,0.24632041,0
1,22,2,38,91,87,0.5806782095083026,11.428473213863702,0.075638466,0
1,22,2,38,93,87,0.673075611497244,7.35730929076656,0.8865657,1
1,22,4,38,93,87,0.7031655413567434,10.72800074571213,0.60171384,1
1,24,3,40,93,62,0.24741552257072075,30.046796834271703,0.018091274,0
1,23,1,40,91,87,0.1974383674581935,36.92830892418444,0.008198073,0
-1,17,8,38,93,87,0.32503759058910886,15.992810884894496,0.14199758,0
-1,9,2,40,93,87,0.5147222603697813,14.964290828502367,0.07248095,0
1,24,4,40,93,87,0.38923488416856133,17.786792853125604,0.34663212,0
1,23,1,40,91,87,0.4645803800976568,15.730861387730807,0.32302782,0
1,21,4,40,91,87,0.18843156254227922,17.95132307101624,0.027609948,0
1,23,5,38,93,88,0.6435011087932844,12.0,0.76,1
-1,9,3,37,93,87,0.5276141901343449,13.697079980784226,0.020177376,0
1,23,4,38,93,87,0.3389851901669626,22.94558781116753,0.02968677,0
1,21,1,40,93,87,0.20474904719202314,18.1121506177483,0.02068547,0
-1,23,2,37,93,87,0.5438681411842071,12.231925441237772,0.038255278,0
1,23,2,38,93,87,0.43964386948717127,17.51713446885648,0.051329043,0
-1,13,2,37,93,87,0.9506946604710131,7.558438992278765,0.08989725,1
1,2,3,40,93,62,0.2671824096557275,29.584624384974035,0.030725928,0
1,23,1,38,93,87,0.43222697495449863,18.01887898843876,0.12915169,0
1,21,1,40,93,87,0.36390169616173995,13.720058308914,0.44609758,1
1,23,1,40,95,87,0.7220890144382205,9.794386147176347,0.24987149,1
1,23,9,38,93,87,0.42173405932609354,18.356470248934027,0.064345255,1
1,21,6,38,93,87,0.33509221911518927,15.305227865013967,0.13129997,0
1,23,6,38,93,87,0.4764945282850803,12.897286536322284,0.25750768,1
1,6,6,38,93,87,0.44450375671587783,12.398790263570074,0.43263975,0
1,23,3,38,93,62,0.22596406282007092,30.286960890785995,0.030421795,0
1,9,1,40,93,87,0.22059164205185916,32.467984230623244,0.015675828,0
1,17,1,40,93,87,0.3186475381938164,15.065855435387663,0.14292948,0
1,17,2,40,95,87,0.23641308481829387,27.50454507895013,0.012098026,0
1,23,1,38,93,87,0.6221881403710139,10.420172743289813,0.23817426,1
-1,23,3,37,93,87,0.5409212563749899,14.368368035375484,0.014203118,0
1,21,1,40,93,87,0.33297164270513924,23.801890681204295,0.050835066,0
-1,12,1,40,93,87,0.7253460601147508,10.39422916814903,0.34312126,0
1,23,1,38,93,87,0.3310241612670589,21.784857125994655,0.04215597,0
1,23,3,38,93,62,0.2676229155002909,25.07369139157615,0.074508674,0
1,12,1,40,93,87,0.5115561271703055,11.526057435220427,0.20146474,0
1,23,1,38,93,87,0.30985299067446587,24.813101378102655,0.034939677,0
-1,23,1,38,93,87,0.4564844077391724,17.21046193453273,0.18086559,0
1,23,4,40,93,87,0.46514782219165624,14.23024947075771,0.14854144,0
-1,19,1,38,91,87,0.26481732990578877,16.865645555388618,0.029775532,0
1,23,3,38,93,62,0.28458571016520917,27.81258707851537,0.09880156,0
1,19,1,40,93,87,0.6536141368568564,11.800423721205943,0.337137,1
-1,23,1,38,93,87,0.33480977544691637,22.945151993395033,0.05645257,0
1,17,4,40,93,87,0.3223767283911958,24.60020325119286,0.046377786,0
1,23,3,38,93,62,0.19033991500812597,30.555195957479963,0.028533675,0
1,23,3,38,93,87,0.24868555930017322,24.534873140083683,0.027560268,0
1,16,3,38,91,87,0.3590165132836778,18.95283619936604,0.03628643,0
1,23,2,37,93,87,0.8040774013518074,8.635392289873108,0.15590295,0
1,23,1,38,93,87,0.42577293855793164,17.523127574722498,0.08256619,0
1,15,4,38,93,87,0.38287784421794846,20.132560691576217,0.10641371,0
1,23,4,38,93,87,0.32251577998887143,20.390684147423798,0.039926484,0
1,17,1,38,93,87,0.31556147457049927,22.496444163467256,0.051363792,0
1,21,1,40,93,87,1.0273187320818533,6.708203932499369,0.6736754,1
1,22,3,40,93,87,0.3142177674207162,20.78509081048241,0.03335415,0
1,13,7,40,93,87,1.446441332248136,4.393176527297756,0.8830007,1
1,21,3,40,95,87,0.2960226379979572,26.518861212352242,0.016609838,0
1,15,1,38,91,87,0.2761869503583708,24.2689101527036,0.0312739,0
1,23,2,38,95,87,0.38113925980893426,19.93238570768687,0.022872645,0
1,10,2,37,93,87,0.48231763859765986,11.088733020503291,0.066510595,0
1,12,1,38,93,87,0.23377578398556154,22.355536227073603,0.02066637,0
1,6,1,38,93,87,0.3106734646793289,13.433167906342863,0.04873144,0
1,12,1,38,93,87,0.5162491646697994,15.033628969746465,0.05498083,0
1,22,1,40,93,87,0.24188794978550965,28.751347794494784,0.025049364,0
1,23,3,38,95,87,0.6125044489607931,8.405355435673137,0.33055145,1
1,12,1,38,93,87,0.24654064804530795,27.04163456597992,0.022012772,0
1,22,6,40,91,87,0.48312566481733366,16.1245154965971,0.04679894,0
1,16,1,40,93,87,0.44035757943838716,17.10935416665398,0.07630701,0
1,24,1,70,93,87,0.745419476274158,10.217631819555844,0.31567907,1
1,21,2,40,91,87,0.35420913863407677,20.401225453388825,0.033209264,0
1,22,1,40,93,87,0.30594885612474076,25.128668886353687,0.0355059,0
-1,13,2,37,93,87,1.0982821849638047,6.493843238021693,0.11908472,0
1,16,1,40,93,87,0.5113764514868511,15.16047492659778,0.17643507,0
1,22,1,40,93,87,0.3287109988329689,21.91802910847597,0.055470202,0
1,16,3,40,93,87,0.2702945902074504,23.700210969525152,0.03837748,0
1,24,4,40,93,87,0.2486369023671161,28.84614358974177,0.019089594,0
1,24,6,40,93,87,0.267441210059946,29.222251795506796,0.03427366,0
1,13,1,40,93,87,0.28255294569068834,27.518175811634034,0.03842107,0
1,22,8,38,93,87,0.406510925521299,19.404123273160277,0.13301668,0
1,17,1,38,93,87,1.2438984149577135,4.9678969393496875,0.8206447,1
1,12,1,38,93,87,0.32251762149242535,24.545875417267155,0.054918148,0
1,6,3,38,93,87,0.22533916732785264,19.997249810911498,0.028738165,0
1,15,2,40,91,87,0.29349846157541515,26.785443808158192,0.020413483,0
1,17,2,38,92,87,0.43943089078465225,17.76288264893961,0.2750173,1
1,3,2,37,93,87,0.9869259311327816,7.280109889280518,0.11599359,0
1,2,4,40,93,87,0.2198186538341511,36.124783736376884,0.014179749,0
1,22,4,40,93,87,0.24925817830095343,15.56534612528742,0.045192346,0
1,12,3,40,91,87,0.4019987725790217,14.354441821262155,0.11451897,0
1,3,2,37,93,87,0.632752092384225,12.210241602851275,0.05377557,0
1,22,1,38,93,87,0.2040837842185188,16.347782724271816,0.034851998,0
-1,22,2,37,93,87,0.7749851601616082,9.80051019080129,0.018082315,0
1,24,1,40,93,87,0.6234308114114131,9.338094023943004,0.06246998,0
1,12,4,37,93,87,0.5797468171656849,11.650321883965262,0.054815367,0
1,13,1,40,93,87,0.24429122052204683,28.040149785619906,0.022561397,0
1,24,1,37,93,87,0.6582679678347247,11.661903789690594,0.07710421,0
1,24,3,38,93,62,0.21467468889635305,34.284836298282066,0.032837953,0
1,22,1,40,93,87,0.1943031115191538,28.43835438276976,0.015316418,0
1,22,1,40,93,87,0.4141385504762116,17.0,0.0759173,0
1,22,1,40,93,87,0.5518776031673684,12.50319959050482,0.3033406,1
1,22,6,40,93,87,0.1910090920576739,15.472879499304584,0.08632308,0
1,12,1,40,93,87,0.3444498114681138,22.94907405539492,0.056516435,0
1,22,6,40,93,87,0.47063724354146286,15.160804727981951,0.31529522,0
1,22,6,40,93,87,0.625485040239229,11.454256850621087,0.6860303,0
1,12,6,37,93,87,0.9365177332759561,7.523961722390677,0.3974769,0
1,24,5,38,93,88,0.6435011087932844,12.0,0.76,1
1,24,1,38,93,87,0.4165709623469864,17.678235206037964,0.116536155,0
1,17,2,40,93,87,0.8446947340370201,8.900561780022658,0.43095195,0
1,17,1,38,93,87,0.19249742537698689,31.704416096184453,0.01284137,0
1,2,1,40,93,87,0.25276539099105244,15.658863304850707,0.1958708,0
1,5,2,38,93,87,0.3177491925577187,8.764131445842194,0.12664385,0
1,16,1,38,93,87,0.31749526093216596,17.274258305351342,0.04113351,0
1,22,2,38,95,87,0.348771003583907,22.360679774997898,0.02517443,0
1,3,3,37,93,87,0.5926739470338137,13.100381673829196,0.030986702,0
1,16,1,38,93,87,0.34275419368090554,16.205246064160825,0.16024943,0
1,12,2,40,93,87,0.48864066530063566,15.595512174981616,0.19023676,1
1,13,2,38,91,87,0.03204544552130617,19.757024067404483,0.03689388,0
-1,23,1,37,93,87,0.5087207751969377,13.345411196362589,0.018629689,0
-1,22,3,38,95,87,0.433590193185291,16.69281282468596,0.059956465,1
1,24,4,38,93,87,0.6375487981386926,10.840664186294127,0.25171015,0
1,12,4,40,93,87,0.3786805620880823,14.317821063276355,0.16838433,0
1,13,1,38,93,87,0.4299927380024695,17.826384939184944,0.1577284,0
-1,16,4,40,91,87,0.3731429496511261,21.001190442448728,0.03062394,0
-1,12,1,40,93,87,0.35755753751555286,20.821623375712086,0.04948189,0
-1,24,6,38,93,87,0.2420064129626731,12.593649193144934,0.07597467,0
1,22,3,38,93,62,0.324274840652342,23.98520377232597,0.08047484,0
-1,24,4,40,91,87,0.41822432957922906,16.260381299342274,0.10987961,1
1,22,3,38,93,62,0.29170947511296286,26.771066471098976,0.051415488,0
-1,5,2,37,93,87,0.8857386794268086,8.02309167341369,0.10007927,0
1,11,1,40,95,87,0.29826083687748334,25.564428411368795,0.020822011,0
1,22,1,38,93,87,0.28872952851239697,10.628264204469136,0.21669933,0
1,16,2,40,93,87,0.30021831136939303,25.171809629027475,0.039945614,0
1,12,4,40,93,87,0.2928960090084125,26.112257658042513,0.018017188,0
1,2,1,40,93,87,0.5025284667233414,13.755726080436471,0.4434771,0
1,12,2,38,93,87,0.2049227954026408,24.04100663449848,0.023954876,0
1,24,3,40,93,87,0.4647246901615193,13.665284482951684,0.41436478,0
-1,24,3,40,93,87,0.40027599580807804,13.150285168010617,0.07956422,0
1,16,1,40,93,87,0.24508764307412229,32.439482116704646,0.017769177,0
1,22,3,38,93,62,0.29035412709872616,27.28094573140748,0.06188131,0
1,15,4,40,93,87,0.4742953815983225,12.37457069962429,0.063824855,0
1,9,7,40,93,87,1.0318224059836345,7.034912934784623,0.72176903,1
1,11,3,38,93,87,0.2804440238541426,26.4433356443547,0.021200223,0
1,22,2,40,95,87,0.4493628664134103,8.508818954473059,0.07368478,0
1,19,1,38,91,87,0.7551044034786731,10.04987562112089,0.22215004,0
1,2,4,40,93,87,0.23393292591954906,25.63630238548453,0.021299088,0
1,17,1,38,93,87,0.5563751197230462,14.003213916812097,0.32300615,0
1,13,4,40,93,87,0.2525765773567289,31.502539580167184,0.018458767,0
1,22,4,38,93,87,0.32758723347779595,13.705838172107534,0.11543739,0
1,9,3,38,93,87,0.14590649132845712,19.231744590650116,0.01793845,0
1,15,1,40,93,87,0.2837626126099709,28.001607096736432,0.021232521,0
1,9,2,38,93,87,0.21391363194976454,24.67589917307979,0.016219428,0
1,13,1,38,93,87,0.33114411835183627,19.99849994374578,0.44225538,1
1,5,2,37,93,87,0.6827868755004837,11.100450441310935,0.03633703,0
-1,22,6,38,93,87,0.4548759041563633,15.652475842498529,0.2529186,1
1,24,1,40,95,87,0.6245676093039627,12.304470732217622,0.072951205,1
1,22,6,38,93,87,0.3332467374066204,20.95065631430194,0.13675946,0
1,22,1,38,93,87,0.49007983961472884,13.618002790424152,0.3941985,1
1,3,1,40,93,87,0.2629002322803087,28.24499955744379,0.010691791,0
-1,21,4,37,93,87,0.4213387757772231,6.937578828380981,0.07688234,0
1,15,1,40,93,87,0.43954457574688977,16.57105910918189,0.13422683,0
1,24,1,38,91,87,0.446920544687979,15.264337522473747,0.1142193,0
1,24,1,40,93,87,0.41758824526666016,15.420116731075675,0.31148815,1
1,22,3,38,91,87,0.34535112781853017,22.575429121059916,0.029531674,0
1,6,4,40,93,87,0.27939235571099874,22.07374005464412,0.0381478,0
1,24,3,40,93,87,0.26028798252550256,16.653227915332216,0.058258638,0
-1,23,1,37,93,87,0.6700263787369933,11.182575731914358,0.04279329,0
1,17,3,40,91,87,0.414251028507372,15.66045976336582,0.20812991,0
1,23,1,40,93,87,0.5037746893142928,15.239750654128176,0.3355318,0
1,22,1,40,93,87,0.9323374274763268,6.444377394287206,0.42511263,0
1,12,1,40,93,87,0.24456178502442766,28.195389694061685,0.031003494,0
1,24,1,40,93,87,0.21961836275202873,17.80589789929169,0.021036621,0
1,11,1,40,93,87,0.28726517271366125,27.580065264607335,0.026494896,0
1,24,3,40,91,87,0.3584869311118638,20.997618912629125,0.07218693,0
-1,22,8,38,93,87,0.48080397289572635,13.420134127496643,0.18119892,1
1,11,2,40,93,87,0.5601413651832761,12.24499897917513,0.20201674,0
1,16,2,40,93,87,0.5090708884223832,15.339491516996251,0.047502816,0
1,19,3,38,93,87,0.316918222647667,24.82035455024766,0.042427503,0
1,24,3,40,93,62,0.4230154174466101,18.519449235870926,0.13836418,0
1,6,4,40,91,87,0.2566622673737205,30.702605752606736,0.011295974,0
1,6,2,40,93,87,0.16677736555322256,46.05702986515739,0.0073485738,0
1,16,1,38,93,87,0.4072530768697006,19.337269714207327,0.07134502,0
-1,19,2,37,93,87,1.2321954491189613,5.536244214266566,0.13403372,0
1,9,1,40,93,87,0.3125551682971245,25.344427395386145,0.02590079,0
-1,16,1,40,93,87,0.4767231838725754,11.29291813483123,0.21467979,0
1,17,1,40,93,87,0.3730615062019046,15.844872987815332,0.048118357,0
-1,24,4,40,93,87,0.38694175484378945,14.43606594609487,0.17908329,0
1,21,1,38,95,87,0.8835888388388592,7.8294316524253595,0.14312692,0
